"Code";"Name";"Product types";"Year";"Value";"Measurement unit";"Attribute";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2009";16,44;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2010";15,58;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2011";16,59;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2012";17,28;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2013";17,74;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2014";17,73;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2015";16,78;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2016";16,65;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2017";16,72;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2018";16,71;"PLN";"";
0800000;"LUBUSZ";"pork belly cooked - per 1kg";"2019";17,24;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"1999";4,94;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2000";5,88;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2001";6,56;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2002";6,21;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2003";6,02;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2004";6,27;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2005";6,35;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2006";6,37;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2007";6,26;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2008";6,81;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2009";7,96;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2010";8,40;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2011";9,14;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2012";10,37;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2013";10,76;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2014";10,92;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2015";10,82;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2016";10,25;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2017";11,58;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2018";12,13;"PLN";"";
0800000;"LUBUSZ";"salceson "Włoski" - za 1kg";"2019";12,80;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"1999";3,35;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2000";4,10;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2001";4,66;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2002";4,06;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2003";3,64;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2004";4,45;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2005";4,34;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2006";4,27;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2007";4,37;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2008";4,86;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2009";5,94;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2010";6,12;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2011";6,63;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2012";7,31;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2013";7,83;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2014";8,12;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2015";8,14;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2016";8,39;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2017";8,81;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2018";9,04;"PLN";"";
0800000;"LUBUSZ";"barley groats sausage - per 1kg";"2019";9,28;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"1999";2,97;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2000";2,94;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"1999";;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2000";;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2001";;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2002";;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2003";;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2006";8,57;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2007";9,02;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2008";10,05;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2009";11,04;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2010";10,25;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2011";10,96;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2012";12,07;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"fresh non-dressed trout - per 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"1999";8,17;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2001";7,71;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2004";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2005";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2006";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2007";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2008";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2009";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2010";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2011";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2012";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2013";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2014";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2015";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2016";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2017";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2018";;"PLN";"";
0800000;"LUBUSZ";"karp świeży niepatroszony 1kg";"2019";;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"haddock fillets frozen - per 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2000";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"salted herring, non-dressed - per 1kg";"2019";0,00;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"1999";8,07;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2000";8,67;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2001";9,17;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2002";9,25;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2003";7,45;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2004";8,49;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2005";8,26;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2006";7,72;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2007";7,69;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2008";7,73;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2009";8,66;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2010";8,17;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2011";8,17;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2012";10,32;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2013";10,60;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2014";10,44;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2015";9,89;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2016";9,75;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2017";10,18;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2018";10,24;"PLN";"";
1000000;"ŁÓDŹ";"pork meat with bone (shoulder) - per 1kg";"2019";11,29;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"1999";10,74;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2000";11,76;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2001";12,53;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2002";12,02;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2003";10,83;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2004";12,69;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2005";12,01;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2006";11,69;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2007";11,99;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2008";12,88;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2009";13,53;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2010";12,00;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2011";12,77;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2012";13,81;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2013";13,60;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2014";13,00;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2015";12,08;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2016";12,47;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2017";13,24;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2018";12,85;"PLN";"";
1000000;"ŁÓDŹ";"pork  with bone (center-cut pork chop) - per 1kg";"2019";13,84;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"1999";6,72;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2000";7,54;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2001";8,82;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2002";8,77;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2003";8,01;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2004";8,95;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2005";9,12;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2006";8,77;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2007";8,64;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2008";9,05;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2009";10,47;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2010";10,19;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2011";10,57;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2012";12,24;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2013";12,62;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2014";12,23;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2015";11,65;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2016";12,01;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2017";13,55;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2018";13,80;"PLN";"";
1000000;"ŁÓDŹ";"pork  meat (raw bacon) - per 1kg";"2019";14,78;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"1999";8,11;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2000";8,76;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2001";9,73;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2002";9,82;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2003";10,05;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2004";12,18;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2005";14,16;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2006";15,28;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2007";15,64;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2008";15,99;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2009";17,81;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2010";18,30;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2011";20,92;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2012";21,79;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2013";21,64;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2014";22,27;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2015";22,47;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2016";22,83;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2017";22,98;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2018";23,80;"PLN";"";
1000000;"ŁÓDŹ";"beef with bone (rump steak) - per 1kg";"2019";23,91;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"1999";10,38;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2000";11,51;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2001";12,06;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2002";12,13;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2003";12,19;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2004";15,27;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2005";17,45;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2006";17,72;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2007";18,03;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2008";19,12;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2009";21,66;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2010";21,91;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2011";24,53;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2012";27,20;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2013";27,46;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2014";27,04;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2015";26,88;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2016";26,89;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2017";27,62;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2018";28,52;"PLN";"";
1000000;"ŁÓDŹ";"boneless beef (sirloin) - per 1kg";"2019";28,57;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"1999";4,61;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2000";4,98;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2001";4,91;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2002";4,18;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2003";4,34;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2004";4,79;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2005";4,74;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2006";4,08;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2007";5,35;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2008";5,12;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2009";5,63;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2010";5,23;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2011";6,14;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2012";6,44;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2013";6,52;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2014";6,32;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2015";6,02;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2016";5,93;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2017";5,99;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2018";6,26;"PLN";"";
1000000;"ŁÓDŹ";"dressed chickens - per 1kg";"2019";6,23;"PLN";"";
1000000;"ŁÓDŹ";"kiełbasa "Myśliwska" sucha - za 1kg";"1999";14,86;"PLN";"";
1000000;"ŁÓDŹ";"kiełbasa "Myśliwska" sucha - za 1kg";"2000";16,44;"PLN";"";
